LOT_ID,Model,Machine,CZ_Concentration,Press1_Temp,Press1_Time,Press1_Pressure,Press2_Temp,Press2_Time,Press2_Pressure,Press3_Temp,Press3_Time,Press3_Pressure,Cure_Temp,Cure_Time,Anneal_Time,Anneal_Temp
LOT003972,MODEL_C,PRESS_01,10.206,98.87,30.838,4.964,101.136,58.652,9.917,99.401,29.535,6.714,149.405,60.389,96.577,197.013
LOT003973,MODEL_A,PRESS_01,10.077,100.458,29.923,5.454,99.298,58.094,10.245,98.57,30.31,6.939,149.079,59.796,81.222,198.83
LOT003974,MODEL_A,PRESS_03,9.802,100.373,29.433,4.807,100.54,59.025,10.36,100.108,31.154,6.824,149.532,60.327,84.097,202.638
LOT003975,MODEL_A,PRESS_01,9.912,99.725,31.584,5.752,100.135,61.144,9.947,99.551,28.782,7.503,149.986,61.369,83.541,200.503
LOT003976,MODEL_C,PRESS_01,10.322,100.398,28.928,4.788,99.867,59.415,9.928,98.724,31.259,6.646,151.108,57.947,94.139,197.672
LOT003977,MODEL_B,PRESS_03,9.764,100.102,29.059,5.08,99.621,60.842,9.318,99.917,29.573,7.239,152.515,59.027,82.536,198.917
LOT003978,MODEL_C,PRESS_01,9.809,100.497,28.673,5.19,99.656,59.516,9.763,100.567,29.768,6.264,150.947,61.292,93.396,199.817
LOT003979,MODEL_B,PRESS_03,10.157,98.666,29.056,4.903,100.032,61.222,9.684,100.175,30.522,7.271,150.195,60.48,85.509,201.582
LOT003980,MODEL_A,PRESS_02,9.928,100.615,31.247,5.461,99.707,60.83,10.104,100.183,29.473,6.936,146.666,62.212,89.22,199.836
LOT003981,MODEL_B,PRESS_03,9.803,101.027,31.281,5.182,100.733,58.919,9.964,100.443,30.459,6.875,154.032,61.507,86.422,202.295
LOT003982,MODEL_A,PRESS_02,10.255,100.321,29.926,4.932,99.464,58.093,9.697,98.309,28.848,6.769,148.82,58.456,105.514,200.438
LOT003983,MODEL_C,PRESS_03,10.077,100.601,30.496,5.457,101.568,61.911,10.051,99.949,30.876,6.978,148.874,53.325,78.907,196.181
LOT003984,MODEL_C,PRESS_03,9.936,99.89,29.989,4.662,99.419,58.373,9.977,100.24,30.196,6.882,152.107,60.409,93.264,200.891
LOT003985,MODEL_C,PRESS_01,9.809,100.891,28.808,4.812,100.92,61.002,9.153,99.622,29.996,6.503,148.165,57.909,89.936,199.696
LOT003986,MODEL_B,PRESS_03,10.341,100.065,32.218,5.188,100.963,60.062,10.369,99.171,30.275,6.738,150.62,61.015,84.802,199.157
LOT003987,MODEL_A,PRESS_03,9.996,98.852,31.375,5.267,100.166,59.074,10.337,99.254,29.98,7.266,149.229,63.181,92.632,200.657
LOT003988,MODEL_A,PRESS_01,10.233,100.82,30.354,5.108,100.077,60.859,9.921,99.707,30.442,6.866,149.579,57.941,83.597,199.585
LOT003989,MODEL_B,PRESS_01,10.149,98.366,29.144,4.958,99.271,62.736,10.118,100.914,29.793,6.736,150.083,61.293,82.842,200.335
LOT003990,MODEL_B,PRESS_01,9.913,100.283,29.775,4.916,99.483,61.251,9.892,101.527,29.709,7.016,148.011,61.74,82.356,199.128
LOT003991,MODEL_C,PRESS_01,9.915,99.616,29.308,5.377,100.22,60.259,9.465,101.323,28.232,7.163,149.794,60.691,90.549,199.062
LOT003992,MODEL_C,PRESS_02,10.241,99.552,30.098,5.08,99.955,63.243,10.721,98.439,31.365,7.217,151.71,60.656,86.003,201.845
LOT003993,MODEL_A,PRESS_03,10.244,100.172,30.31,4.709,101.183,56.651,10.25,99.061,28.837,7.113,149.876,55.847,84.221,200.19
LOT003994,MODEL_A,PRESS_02,9.687,99.291,29.659,4.69,99.545,57.776,10.314,100.657,31.615,7.403,155.831,60.131,92.287,200.683
LOT003995,MODEL_B,PRESS_01,10.092,100.512,28.546,5.504,99.606,59.071,9.905,101.301,29.758,7.016,150.153,59.983,97.189,199.037
LOT003996,MODEL_B,PRESS_02,9.98,100.057,32.132,4.76,98.335,62.839,10.375,99.033,31.218,6.921,148.006,62.099,80.541,201.774
LOT003997,MODEL_A,PRESS_01,9.828,99.383,30.238,5.091,100.644,61.886,9.543,100.183,31.042,7.291,149.131,61.92,92.206,200.343
LOT003998,MODEL_C,PRESS_03,10.044,101.338,30.457,5.45,100.553,56.567,9.918,98.868,30.962,6.764,146.776,58.979,93.492,199.437
LOT003999,MODEL_C,PRESS_01,9.775,100.205,29.578,5.181,100.977,59.127,10.247,100.276,30.046,6.865,151.796,56.2,98.491,202.111
LOT004000,MODEL_B,PRESS_03,9.922,100.631,28.438,4.747,101.033,57.352,9.791,99.357,28.805,6.469,152.676,56.808,88.07,199.436
LOT004001,MODEL_A,PRESS_02,9.867,101.417,29.917,4.661,100.789,59.919,10.304,100.183,29.818,7.605,151.405,62.817,100.298,200.301
LOT004002,MODEL_C,PRESS_01,9.917,101.4,29.677,5.623,100.831,61.804,10.101,98.788,29.686,7.695,148.6,59.845,93.892,197.996
LOT004003,MODEL_A,PRESS_03,9.988,100.58,30.71,4.653,100.61,61.951,10.07,98.366,29.898,6.942,148.546,57.107,77.473,198.957
LOT004004,MODEL_B,PRESS_02,9.831,99.697,30.906,4.816,100.764,60.536,9.76,103.098,28.772,7.254,151.228,57.355,92.002,201.294
LOT004005,MODEL_C,PRESS_03,10.262,98.57,30.765,5.124,98.158,59.15,10.135,100.069,29.714,7.233,149.132,60.462,89.883,199.916
LOT004006,MODEL_C,PRESS_02,10.082,100.207,30.988,4.927,98.9,59.809,10.644,102.135,27.077,7.063,148.566,60.242,96.56,200.154
LOT004007,MODEL_A,PRESS_03,10.299,101.095,31.804,5.191,98.737,61.367,10.058,101.509,29.7,7.405,148.379,63.312,97.865,199.85
LOT004008,MODEL_B,PRESS_02,9.973,100.354,30.39,4.511,101.27,64.695,10.185,98.364,30.126,6.578,153.115,59.84,83.523,199.918
LOT004009,MODEL_A,PRESS_01,9.909,96.555,31.099,4.93,99.217,57.63,10.235,100.362,29.218,6.938,149.226,60.772,96.042,199.1
LOT004010,MODEL_A,PRESS_01,10.293,100.87,30.494,5.226,99.377,63.178,9.619,98.706,29.73,6.304,151.386,59.916,89.139,199.216
LOT004011,MODEL_B,PRESS_02,9.904,100.931,28.1,5.227,100.007,60.488,9.956,99.704,30.163,6.663,150.916,61.638,85.272,199.51
LOT004012,MODEL_C,PRESS_02,9.97,99.699,29.845,4.809,98.756,61.641,9.946,98.115,31.013,6.458,148.586,63.52,99.659,199.517
LOT004013,MODEL_C,PRESS_03,10.12,100.988,29.132,4.659,100.381,60.37,9.292,98.426,31.055,6.387,150.068,61.889,86.826,200.77
LOT004014,MODEL_B,PRESS_02,9.794,100.628,30.231,5.071,97.87,62.808,10.263,99.145,30.305,6.835,148.331,63.942,90.214,200.715
LOT004015,MODEL_A,PRESS_03,10.119,99.314,29.209,4.563,98.823,60.659,9.689,99.454,29.971,7.122,152.413,61.082,89.502,202.196
LOT004016,MODEL_A,PRESS_01,10.097,101.271,30.606,5.428,100.199,58.702,10.227,100.039,30.355,6.778,148.482,56.828,93.432,201.154
LOT004017,MODEL_A,PRESS_02,10.212,98.733,30.981,5.052,98.758,60.9,9.747,98.964,31.8,6.818,150.609,58.352,98.797,198.523
LOT004018,MODEL_A,PRESS_03,10.148,99.943,31.204,4.768,101.299,62.254,10.681,100.149,30.501,6.755,149.176,61.642,100.73,198.884
LOT004019,MODEL_A,PRESS_01,10.217,99.843,31.619,4.648,100.046,60.0,9.907,101.136,30.261,7.047,148.459,59.517,96.032,201.551
LOT004020,MODEL_C,PRESS_01,9.982,99.175,28.324,4.789,101.132,55.852,10.64,100.274,31.073,6.798,151.796,60.004,78.735,201.1
LOT004021,MODEL_A,PRESS_03,9.856,100.304,28.801,4.479,100.358,59.77,9.942,99.933,30.048,6.664,149.131,58.38,99.716,201.732
LOT004022,MODEL_A,PRESS_02,10.352,101.31,32.928,5.165,99.988,60.196,9.982,100.342,29.147,7.311,146.951,62.889,94.005,199.993
LOT004023,MODEL_B,PRESS_03,9.746,101.248,31.01,4.732,99.003,59.91,10.522,98.565,30.459,6.709,150.707,63.063,97.316,199.567
LOT004024,MODEL_A,PRESS_02,9.762,100.724,30.224,5.133,100.929,59.009,9.694,100.952,30.17,6.576,148.821,59.542,87.991,200.571
LOT004025,MODEL_B,PRESS_03,10.094,98.304,30.032,5.179,100.441,62.646,10.017,98.802,29.781,7.247,150.263,59.562,89.917,197.71
LOT004026,MODEL_A,PRESS_03,10.271,98.664,29.943,5.322,102.085,55.254,10.18,101.552,30.544,6.439,151.427,62.551,96.332,199.67
LOT004027,MODEL_A,PRESS_03,10.032,100.166,28.066,5.084,100.828,60.188,10.135,100.771,28.187,7.41,150.594,62.092,103.41,203.265
LOT004028,MODEL_B,PRESS_01,10.167,99.966,29.228,5.375,99.603,60.216,10.014,100.557,29.459,6.658,151.481,56.738,91.291,199.45
LOT004029,MODEL_C,PRESS_02,9.667,99.502,29.888,5.462,100.289,64.19,9.969,100.6,29.121,7.027,147.836,61.359,81.68,199.974
LOT004030,MODEL_B,PRESS_01,9.917,101.905,29.284,5.086,100.422,59.971,10.282,99.998,29.225,6.668,151.997,60.992,93.978,199.661
LOT004031,MODEL_B,PRESS_01,9.688,100.106,29.415,5.106,101.163,60.891,10.059,99.214,29.846,7.004,149.504,60.373,88.757,202.505
LOT004032,MODEL_B,PRESS_01,10.13,100.542,32.559,4.814,101.322,60.25,10.322,99.058,29.09,6.826,147.622,58.245,82.961,198.026
LOT004033,MODEL_A,PRESS_02,9.742,100.988,29.748,4.671,99.838,60.189,10.131,101.751,31.677,6.672,145.909,58.288,89.12,201.124
LOT004034,MODEL_A,PRESS_02,9.787,100.055,30.278,5.427,98.784,63.526,10.217,100.103,30.452,6.465,149.486,53.803,93.181,199.334
LOT004035,MODEL_B,PRESS_03,10.086,102.591,30.243,5.202,98.146,57.777,10.378,98.885,29.206,6.82,148.69,58.687,97.018,198.917
LOT004036,MODEL_A,PRESS_01,10.177,99.06,30.589,5.229,98.86,58.666,9.897,100.517,28.26,7.158,148.715,56.059,86.78,197.207
LOT004037,MODEL_C,PRESS_02,9.974,99.394,29.523,4.803,99.408,61.508,10.369,100.343,29.417,7.225,150.557,58.918,87.066,202.857
LOT004038,MODEL_B,PRESS_03,10.095,99.057,31.247,5.541,101.504,60.514,9.948,99.671,29.67,6.76,152.867,60.804,89.322,201.206
LOT004039,MODEL_A,PRESS_03,10.09,101.563,30.444,4.924,101.52,59.434,9.533,99.102,29.365,6.761,148.497,57.665,101.707,197.789
LOT004040,MODEL_B,PRESS_01,9.964,100.802,28.713,4.733,100.96,59.859,9.89,100.736,32.542,6.942,150.153,62.664,98.948,197.901
LOT004041,MODEL_A,PRESS_03,9.818,99.456,29.892,4.809,101.23,61.828,9.759,100.946,28.346,7.0,149.054,63.912,93.764,198.924
LOT004042,MODEL_B,PRESS_01,10.094,99.136,29.828,5.524,99.293,60.97,10.125,100.322,30.051,6.999,148.355,60.474,93.513,200.832
LOT004043,MODEL_C,PRESS_02,10.102,101.385,29.782,4.63,98.485,58.574,9.905,100.072,29.87,6.855,148.307,61.217,87.901,199.786
LOT004044,MODEL_A,PRESS_02,10.149,100.362,30.509,4.75,98.993,60.476,10.043,99.218,29.751,6.878,152.737,56.763,95.148,198.478
LOT004045,MODEL_B,PRESS_03,10.052,101.41,30.635,5.966,97.965,59.9,10.338,100.48,28.061,6.904,150.022,60.367,83.375,199.865
LOT004046,MODEL_A,PRESS_03,9.805,99.94,30.517,5.314,98.886,60.941,10.495,99.365,29.957,6.195,149.683,57.19,93.194,202.113
LOT004047,MODEL_B,PRESS_03,10.115,100.512,30.339,4.756,99.494,59.358,10.098,98.728,30.18,6.865,148.858,56.552,76.454,200.992
LOT004048,MODEL_A,PRESS_03,10.0,100.3,30.086,4.64,100.167,57.583,10.362,101.126,30.71,7.261,150.112,57.468,79.064,196.989
LOT004049,MODEL_B,PRESS_02,9.92,99.376,27.849,4.442,100.135,61.345,9.941,98.97,30.483,7.464,148.937,59.691,77.105,198.247
LOT004050,MODEL_B,PRESS_03,9.951,99.856,30.778,5.032,99.31,61.097,9.479,98.103,31.218,7.392,153.217,59.919,102.546,199.782
LOT004051,MODEL_A,PRESS_01,9.885,98.816,30.488,5.243,100.569,62.831,9.607,101.309,27.954,7.03,150.42,59.854,88.945,200.223
LOT004052,MODEL_B,PRESS_02,10.148,100.494,29.015,5.506,99.33,57.368,9.935,98.256,29.765,6.604,150.232,57.672,80.983,202.182
LOT004053,MODEL_C,PRESS_01,9.764,100.761,30.281,4.369,100.01,59.859,10.265,99.61,32.505,6.817,150.195,60.212,106.249,199.983
LOT004054,MODEL_C,PRESS_03,9.834,100.99,30.648,4.558,98.89,59.539,9.936,98.904,31.06,6.746,152.18,58.609,84.832,200.899
LOT004055,MODEL_A,PRESS_03,9.945,100.667,31.171,4.96,101.089,59.208,10.395,99.276,28.547,6.53,149.963,60.257,93.506,196.355
LOT004056,MODEL_B,PRESS_03,10.269,99.872,30.51,5.929,100.021,56.918,10.611,102.224,30.088,6.686,149.206,59.528,84.778,199.337
LOT004057,MODEL_C,PRESS_03,10.176,101.552,30.322,5.295,100.679,57.867,9.704,99.898,28.953,6.757,150.268,56.395,95.292,201.165
LOT004058,MODEL_B,PRESS_01,9.727,100.892,30.947,5.124,98.784,60.541,10.708,100.36,29.568,6.535,151.319,58.641,89.9,203.147
LOT004059,MODEL_A,PRESS_03,10.225,101.389,29.693,4.592,100.174,59.001,9.455,100.79,32.0,7.311,151.972,61.089,85.021,197.767
LOT004060,MODEL_B,PRESS_02,10.225,101.451,30.412,4.293,100.572,58.347,10.616,99.353,30.958,7.203,150.358,61.677,81.095,199.714
LOT004061,MODEL_A,PRESS_03,9.804,99.874,29.379,5.013,97.956,62.861,9.989,101.075,28.48,6.984,150.382,57.536,85.271,197.064
LOT004062,MODEL_A,PRESS_03,9.58,100.388,31.11,4.967,101.168,64.747,9.922,100.376,29.235,7.127,151.655,58.472,83.3,199.66
LOT004063,MODEL_B,PRESS_02,9.988,100.775,28.39,4.911,98.751,59.887,9.997,100.754,30.001,7.102,145.443,59.105,78.257,201.736
LOT004064,MODEL_B,PRESS_01,10.187,98.851,30.817,4.873,100.211,56.996,9.733,99.275,29.736,6.756,150.147,62.343,94.896,201.539
LOT004065,MODEL_C,PRESS_02,10.265,98.873,30.018,4.751,101.788,60.793,10.501,100.444,30.313,7.6,149.026,60.938,97.441,199.919
LOT004066,MODEL_B,PRESS_02,9.855,98.701,30.965,4.674,100.955,55.829,9.769,99.991,29.226,6.744,150.097,57.44,85.462,199.569
LOT004067,MODEL_C,PRESS_03,10.292,99.892,29.219,5.463,98.51,57.3,9.812,101.13,29.634,6.444,150.593,60.984,76.116,204.335
LOT004068,MODEL_B,PRESS_02,9.629,99.667,30.09,4.704,99.822,60.827,9.54,99.46,29.214,7.054,152.075,62.537,92.42,199.637
LOT004069,MODEL_C,PRESS_02,9.939,98.564,30.061,4.908,101.233,57.233,9.756,102.032,29.632,7.188,147.692,60.433,91.035,199.082
LOT004070,MODEL_A,PRESS_02,9.93,100.149,30.434,4.987,99.183,59.408,9.767,100.339,30.704,6.899,148.801,58.45,83.331,199.06
LOT004071,MODEL_A,PRESS_01,10.192,99.904,28.952,5.235,99.64,57.033,9.744,99.875,30.297,7.415,148.518,61.696,89.605,197.552
LOT004072,MODEL_C,PRESS_01,10.216,101.182,30.636,4.716,99.612,60.113,9.941,99.758,29.299,7.06,148.989,60.37,71.616,200.73
LOT004073,MODEL_C,PRESS_01,10.159,102.013,28.154,5.326,100.57,62.246,9.628,99.993,31.132,6.726,147.716,59.501,90.055,201.079
LOT004074,MODEL_C,PRESS_02,9.775,100.456,29.332,4.807,98.463,58.774,10.532,99.371,31.064,6.802,153.562,61.786,88.98,201.021
LOT004075,MODEL_A,PRESS_02,10.144,99.303,28.437,4.946,100.626,59.961,9.949,100.667,29.999,7.05,151.451,59.992,98.863,201.289
LOT004076,MODEL_A,PRESS_03,10.085,100.647,30.828,5.548,99.377,58.368,10.125,99.988,29.742,7.027,148.708,60.161,91.693,199.005
LOT004077,MODEL_C,PRESS_03,9.721,100.009,30.4,4.677,99.989,58.508,10.287,101.944,31.763,7.404,150.026,61.72,90.606,199.724
LOT004078,MODEL_B,PRESS_01,9.655,99.76,30.456,5.24,99.775,58.337,10.675,99.567,31.607,7.278,149.275,58.998,103.094,201.917
LOT004079,MODEL_A,PRESS_01,10.173,99.138,31.473,5.335,100.6,61.572,10.303,99.879,28.485,6.477,150.26,57.687,84.709,199.214
LOT004080,MODEL_C,PRESS_02,9.97,99.536,29.684,5.103,99.979,57.173,9.917,99.566,31.194,6.944,148.72,60.651,80.027,199.061
LOT004081,MODEL_C,PRESS_03,9.786,99.822,30.61,4.961,101.44,59.336,9.642,101.869,31.724,6.586,147.462,63.114,96.086,201.656
LOT004082,MODEL_A,PRESS_01,9.965,100.804,30.066,5.709,100.989,60.82,10.113,98.554,30.657,7.486,149.046,55.451,96.969,198.671
LOT004083,MODEL_C,PRESS_01,10.061,100.511,29.914,4.995,99.205,61.82,10.354,100.094,29.533,6.676,152.302,61.467,97.128,198.09
LOT004084,MODEL_C,PRESS_01,9.986,101.826,31.307,5.068,101.365,60.881,10.047,100.313,29.654,7.067,147.525,60.07,88.447,198.248
LOT004085,MODEL_B,PRESS_02,9.741,100.674,32.082,4.888,100.319,59.855,10.022,98.872,31.711,6.767,151.829,58.932,85.259,204.502
LOT004086,MODEL_B,PRESS_03,10.314,100.424,29.569,5.05,100.17,58.862,10.071,102.643,30.835,6.34,150.933,58.707,81.713,201.675
LOT004087,MODEL_A,PRESS_03,10.167,99.694,30.834,5.321,100.848,61.851,9.377,99.069,30.547,6.582,149.334,61.806,84.084,201.034
LOT004088,MODEL_C,PRESS_02,9.944,98.963,30.319,4.908,98.959,58.266,10.049,100.034,32.333,6.917,151.25,61.36,79.967,198.433
LOT004089,MODEL_C,PRESS_01,9.951,99.43,30.331,4.297,98.621,58.296,10.244,101.684,28.992,7.19,150.348,57.926,87.068,200.829
LOT004090,MODEL_C,PRESS_02,10.06,99.3,30.247,5.171,100.025,62.705,9.985,99.625,29.909,7.177,146.438,60.609,101.062,202.823
LOT004091,MODEL_C,PRESS_02,9.812,97.439,29.667,4.641,99.394,60.721,10.375,100.144,30.19,6.556,149.326,62.745,86.368,200.601
LOT004092,MODEL_A,PRESS_01,10.054,98.991,26.415,5.247,102.074,60.791,10.386,99.655,29.788,7.104,149.375,61.395,90.856,198.156
LOT004093,MODEL_B,PRESS_03,9.778,101.602,31.535,5.0,99.236,61.197,9.832,99.947,28.16,7.317,152.408,56.664,93.648,200.89
LOT004094,MODEL_B,PRESS_03,9.988,100.369,29.305,5.314,100.04,59.81,10.147,101.081,31.004,7.171,149.332,61.292,87.593,199.732
LOT004095,MODEL_C,PRESS_01,9.805,99.623,29.758,4.684,100.192,57.125,10.014,99.578,29.249,6.879,149.649,57.505,87.542,200.228
LOT004096,MODEL_B,PRESS_01,9.814,100.398,29.78,4.822,101.231,60.502,9.324,97.346,29.231,7.016,148.065,60.436,98.573,198.39
LOT004097,MODEL_B,PRESS_01,10.274,98.047,29.216,4.887,99.005,59.964,9.938,99.967,29.641,7.051,149.895,58.505,91.243,198.73
LOT004098,MODEL_A,PRESS_03,10.01,100.282,30.24,4.506,98.388,58.282,9.656,100.063,29.77,7.466,148.019,60.805,97.528,199.212
LOT004099,MODEL_C,PRESS_02,10.035,101.277,29.956,5.37,101.394,57.822,10.045,100.195,29.878,7.567,151.81,58.661,105.919,198.703
LOT004100,MODEL_B,PRESS_01,9.665,99.879,29.283,4.458,100.081,59.907,10.228,99.817,30.964,7.215,149.299,57.907,84.201,199.902
LOT004101,MODEL_A,PRESS_01,9.9,98.228,30.149,5.366,100.81,57.284,9.927,99.137,31.169,7.018,148.015,60.63,88.963,198.86
LOT004102,MODEL_C,PRESS_01,10.077,99.586,29.967,5.141,100.857,59.713,9.7,99.755,29.741,6.99,152.043,60.231,88.887,202.728
LOT004103,MODEL_A,PRESS_02,10.032,101.279,30.928,4.934,101.03,59.472,10.078,101.765,29.402,7.024,147.823,61.643,86.696,200.819
LOT004104,MODEL_A,PRESS_03,9.641,100.259,28.66,5.115,99.622,59.762,10.815,99.958,29.872,7.068,150.426,58.939,87.123,201.264
LOT004105,MODEL_A,PRESS_01,10.035,98.582,29.195,5.106,99.351,60.805,9.276,100.653,29.106,6.828,147.521,56.972,99.353,199.768
LOT004106,MODEL_B,PRESS_01,10.061,102.368,30.725,4.867,98.004,61.244,10.078,98.966,29.972,7.656,150.488,61.352,90.662,196.658
LOT004107,MODEL_A,PRESS_02,10.214,98.746,29.36,5.099,99.005,58.577,9.819,99.709,29.054,6.736,151.779,62.894,106.596,201.399
LOT004108,MODEL_C,PRESS_03,9.891,99.757,29.097,5.244,100.062,61.74,9.858,98.999,32.127,7.432,148.92,58.844,87.291,199.817
LOT004109,MODEL_B,PRESS_02,9.626,98.963,29.41,4.685,99.299,59.561,9.965,101.294,30.128,6.267,148.034,60.972,100.041,200.694
LOT004110,MODEL_A,PRESS_01,9.834,98.964,29.899,5.115,98.859,63.507,9.885,98.444,29.462,6.908,148.086,59.377,101.726,199.881
LOT004111,MODEL_A,PRESS_01,9.817,99.548,29.903,4.125,100.05,58.829,10.201,100.372,30.706,6.887,149.908,63.865,89.447,196.289
LOT004112,MODEL_B,PRESS_03,10.123,100.636,29.79,4.357,101.343,56.777,9.919,100.341,28.768,7.076,153.213,58.948,92.981,199.283
LOT004113,MODEL_A,PRESS_03,9.547,101.291,28.971,5.188,99.944,61.667,9.279,100.276,29.288,6.879,151.78,59.908,95.886,198.623
LOT004114,MODEL_C,PRESS_03,9.925,99.614,30.773,4.861,98.867,60.851,10.427,97.655,30.424,7.462,151.951,55.956,86.287,200.346
LOT004115,MODEL_A,PRESS_02,10.238,98.99,31.326,4.716,101.272,62.403,10.376,97.977,30.135,6.919,148.217,63.146,101.091,200.764
LOT004116,MODEL_B,PRESS_03,10.001,100.479,28.09,4.982,99.226,60.619,9.798,100.117,31.049,6.657,151.828,58.931,84.591,203.591
LOT004117,MODEL_A,PRESS_02,10.149,100.508,28.446,4.868,101.479,64.68,10.017,99.077,27.27,6.678,151.645,62.597,86.529,200.778
LOT004118,MODEL_A,PRESS_01,9.726,100.24,31.003,4.67,99.737,59.622,10.406,99.357,30.818,6.842,150.508,58.66,86.602,199.066
LOT004119,MODEL_A,PRESS_02,9.733,100.276,31.57,4.454,100.103,62.093,10.344,99.575,29.457,7.241,148.947,59.843,91.502,199.295
LOT004120,MODEL_A,PRESS_03,10.24,99.887,27.871,4.344,101.561,58.949,10.452,98.947,28.83,7.302,151.62,58.437,92.186,200.859
LOT004121,MODEL_C,PRESS_02,10.017,100.098,30.815,5.246,98.649,60.984,10.125,98.775,28.277,6.599,148.87,58.131,85.757,201.408
LOT004122,MODEL_C,PRESS_03,10.017,99.818,31.638,4.859,98.95,61.356,10.257,100.0,29.444,6.733,151.095,59.414,89.246,197.924
LOT004123,MODEL_C,PRESS_03,9.814,101.07,29.138,5.323,99.673,61.665,10.47,98.094,31.59,6.645,149.365,59.723,82.57,199.588
LOT004124,MODEL_A,PRESS_01,10.017,102.228,31.58,4.856,99.86,61.553,9.886,99.494,30.969,6.905,148.357,59.27,97.764,199.742
LOT004125,MODEL_C,PRESS_01,9.809,100.18,29.822,5.118,102.642,53.527,10.147,99.333,31.634,7.321,149.325,56.956,94.633,197.307
LOT004126,MODEL_B,PRESS_01,10.198,99.993,30.315,4.958,99.112,59.863,9.284,99.976,29.886,7.057,153.28,60.567,87.685,201.2
LOT004127,MODEL_A,PRESS_03,10.455,100.256,29.281,5.015,98.696,58.85,9.473,102.387,30.107,7.183,148.057,56.086,88.719,200.375
LOT004128,MODEL_A,PRESS_03,10.081,99.342,31.001,5.031,99.064,59.244,10.167,99.018,28.421,7.249,151.653,59.324,85.579,199.673
LOT004129,MODEL_B,PRESS_01,9.894,100.765,30.834,4.851,100.232,59.433,10.218,100.406,28.421,6.804,151.4,56.839,83.805,200.406
LOT004130,MODEL_B,PRESS_01,9.578,100.441,31.725,4.59,100.492,61.955,9.871,100.221,29.853,6.573,149.693,61.801,82.795,201.089
LOT004131,MODEL_A,PRESS_02,9.719,99.58,31.441,5.255,99.293,60.405,9.798,100.56,28.624,6.804,149.08,62.464,83.828,203.223
LOT004132,MODEL_C,PRESS_02,10.259,100.902,29.991,5.531,100.021,58.985,9.881,99.787,29.143,7.274,147.919,61.184,96.39,201.091
LOT004133,MODEL_C,PRESS_03,9.828,100.019,33.108,5.553,101.945,57.063,10.064,101.441,30.043,7.201,152.148,59.048,96.905,198.092
LOT004134,MODEL_B,PRESS_03,9.938,99.03,31.351,4.816,100.035,63.066,9.229,100.685,31.272,7.026,148.017,58.517,80.87,204.7
LOT004135,MODEL_C,PRESS_01,10.109,100.352,30.541,4.756,100.321,58.705,10.155,100.701,30.01,7.316,145.353,59.493,94.658,198.129
LOT004136,MODEL_C,PRESS_01,10.247,100.237,29.003,4.815,101.889,59.739,10.011,98.586,28.64,7.049,150.513,59.89,81.86,200.65
LOT004137,MODEL_C,PRESS_02,9.967,100.96,28.47,4.941,99.302,64.278,10.082,100.096,28.178,6.889,147.749,60.965,95.097,199.655
LOT004138,MODEL_A,PRESS_02,9.933,100.832,28.555,4.983,99.237,58.76,9.959,99.49,30.12,6.477,149.817,60.796,90.56,199.803
LOT004139,MODEL_C,PRESS_03,10.012,99.891,29.066,4.667,99.53,59.449,9.539,99.138,29.371,7.424,147.76,55.923,86.528,200.632
LOT004140,MODEL_B,PRESS_02,9.895,99.528,31.377,4.507,99.472,60.464,9.634,99.374,30.116,6.968,149.031,61.324,92.972,200.758
LOT004141,MODEL_C,PRESS_02,9.904,100.002,30.487,5.017,98.179,56.788,10.508,99.944,29.796,6.85,150.116,60.771,98.991,202.301
LOT004142,MODEL_C,PRESS_01,10.069,100.363,29.387,3.823,100.138,56.556,9.786,100.457,29.93,6.966,150.453,58.436,77.502,198.903
LOT004143,MODEL_A,PRESS_01,10.031,100.484,29.864,4.966,100.217,59.037,10.269,100.982,31.202,7.5,152.231,58.065,97.586,200.666
LOT004144,MODEL_B,PRESS_03,10.355,100.301,29.742,4.685,99.814,59.106,9.639,100.935,31.054,7.331,150.002,60.123,84.698,201.013
LOT004145,MODEL_A,PRESS_03,10.073,99.909,30.8,5.26,100.247,60.268,9.995,100.293,30.369,6.88,150.179,60.36,99.491,203.922
LOT004146,MODEL_A,PRESS_01,10.192,100.997,29.121,5.349,100.258,58.044,9.853,100.056,29.105,7.157,149.6,57.796,95.777,200.833
LOT004147,MODEL_B,PRESS_03,9.821,99.326,30.35,5.357,98.684,60.868,9.904,99.676,29.449,7.409,151.54,60.117,82.524,198.083
LOT004148,MODEL_C,PRESS_02,10.088,102.479,30.3,4.885,100.289,55.687,9.887,99.752,30.763,7.116,148.115,60.369,86.12,202.291
LOT004149,MODEL_C,PRESS_02,9.88,100.763,29.151,4.622,100.559,59.859,10.481,99.22,31.301,7.04,149.271,61.716,93.203,199.261
LOT004150,MODEL_B,PRESS_03,10.066,98.873,31.588,4.728,98.403,60.72,10.642,99.572,28.726,6.303,149.998,59.778,96.313,198.565
LOT004151,MODEL_A,PRESS_03,10.115,100.185,29.704,5.096,101.463,60.657,10.079,100.354,31.528,7.415,148.49,55.944,93.174,202.211
LOT004152,MODEL_B,PRESS_01,10.008,100.773,29.007,4.451,98.764,59.674,9.862,101.54,29.22,6.657,152.326,60.504,92.6,200.221
LOT004153,MODEL_C,PRESS_01,10.401,99.651,30.853,5.465,98.862,58.679,9.557,99.85,30.669,6.376,150.531,56.619,85.741,199.668
