LOT_ID,Model,Machine,Defect,Delam_Panel_Count,Yield,Violation_Count,Abnormal_LOT
LOT004055,MODEL_A,PRESS_03,Normal,0,98.6,0,False
LOT004056,MODEL_B,PRESS_03,Normal,0,97.73,0,False
LOT004057,MODEL_C,PRESS_03,Normal,0,98.67,0,False
LOT004058,MODEL_B,PRESS_01,Normal,0,98.46,0,False
LOT004059,MODEL_A,PRESS_03,Normal,0,99.32,0,False
LOT004060,MODEL_B,PRESS_02,Normal,0,98.99,0,False
LOT004061,MODEL_A,PRESS_03,Normal,0,98.36,0,False
LOT004062,MODEL_A,PRESS_03,Normal,0,98.17,0,False
LOT004063,MODEL_B,PRESS_02,Normal,0,98.78,0,False
LOT004064,MODEL_B,PRESS_01,Normal,0,98.69,0,False
LOT004065,MODEL_C,PRESS_02,Normal,0,97.39,0,False
LOT004066,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT004067,MODEL_C,PRESS_03,Normal,0,98.83,0,False
LOT004068,MODEL_B,PRESS_02,Normal,0,97.81,0,False
LOT004069,MODEL_C,PRESS_02,Normal,0,97.53,0,False
LOT004070,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT004071,MODEL_A,PRESS_01,Normal,0,97.65,0,False
LOT004072,MODEL_C,PRESS_01,Normal,0,98.31,0,False
LOT004073,MODEL_C,PRESS_01,Normal,0,99.02,0,False
LOT004074,MODEL_C,PRESS_02,Normal,0,97.69,0,False
LOT004075,MODEL_A,PRESS_02,Normal,0,98.86,0,False
LOT004076,MODEL_A,PRESS_03,Normal,0,99.06,0,False
LOT004077,MODEL_C,PRESS_03,Normal,0,97.78,0,False
LOT004078,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT004079,MODEL_A,PRESS_01,Normal,0,97.95,0,False
LOT004080,MODEL_C,PRESS_02,Normal,0,98.71,0,False
LOT004081,MODEL_C,PRESS_03,Normal,0,97.76,0,False
LOT004082,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT004083,MODEL_C,PRESS_01,Normal,0,99.5,0,False
LOT004084,MODEL_C,PRESS_01,Normal,0,99.69,0,False
LOT004085,MODEL_B,PRESS_02,Normal,0,99.15,0,False
LOT004086,MODEL_B,PRESS_03,Normal,0,98.15,0,False
LOT004087,MODEL_A,PRESS_03,Normal,0,97.76,0,False
LOT004088,MODEL_C,PRESS_02,Normal,0,97.22,0,False
LOT004089,MODEL_C,PRESS_01,Normal,0,98.63,0,False
LOT004090,MODEL_C,PRESS_02,Normal,0,97.25,0,False
LOT004091,MODEL_C,PRESS_02,Normal,0,98.23,0,False
LOT004092,MODEL_A,PRESS_01,Normal,0,98.83,0,False
LOT004093,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT004094,MODEL_B,PRESS_03,Normal,0,98.42,0,False
LOT004095,MODEL_C,PRESS_01,Normal,0,98.15,0,False
LOT004096,MODEL_B,PRESS_01,Normal,0,98.82,0,False
LOT004097,MODEL_B,PRESS_01,Normal,0,98.48,0,False
LOT004098,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT004099,MODEL_C,PRESS_02,Normal,0,97.52,0,False
LOT004100,MODEL_B,PRESS_01,Normal,0,99.84,0,False
LOT004101,MODEL_A,PRESS_01,Normal,0,98.03,0,False
LOT004102,MODEL_C,PRESS_01,Normal,0,97.85,0,False
LOT004103,MODEL_A,PRESS_02,Normal,0,99.31,0,False
LOT004104,MODEL_A,PRESS_03,Normal,0,98.38,0,False
LOT004105,MODEL_A,PRESS_01,Normal,0,99.15,0,False
LOT004106,MODEL_B,PRESS_01,Normal,0,98.49,0,False
LOT004107,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT004108,MODEL_C,PRESS_03,Normal,0,98.83,0,False
LOT004109,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT004110,MODEL_A,PRESS_01,Normal,0,97.78,0,False
LOT004111,MODEL_A,PRESS_01,Normal,0,98.17,0,False
LOT004112,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT004113,MODEL_A,PRESS_03,Normal,0,98.95,0,False
LOT004114,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT004115,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT004116,MODEL_B,PRESS_03,Normal,0,98.93,0,False
LOT004117,MODEL_A,PRESS_02,Normal,0,98.48,0,False
LOT004118,MODEL_A,PRESS_01,Normal,0,99.28,0,False
LOT004119,MODEL_A,PRESS_02,Normal,0,97.01,0,False
LOT004120,MODEL_A,PRESS_03,Normal,0,98.24,0,False
LOT004121,MODEL_C,PRESS_02,Normal,0,98.08,0,False
LOT004122,MODEL_C,PRESS_03,Normal,0,99.04,0,False
LOT004123,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT004124,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT004125,MODEL_C,PRESS_01,Normal,0,99.69,0,False
LOT004126,MODEL_B,PRESS_01,Normal,0,98.98,0,False
LOT004127,MODEL_A,PRESS_03,Normal,0,98.7,0,False
LOT004128,MODEL_A,PRESS_03,Delamination,2,0.0,1,True
LOT004129,MODEL_B,PRESS_01,Normal,0,98.91,0,False
LOT004130,MODEL_B,PRESS_01,Normal,0,99.98,0,False
LOT004131,MODEL_A,PRESS_02,Normal,0,99.41,0,False
LOT004132,MODEL_C,PRESS_02,Normal,0,98.11,0,False
LOT004133,MODEL_C,PRESS_03,Normal,0,98.3,0,False
LOT004134,MODEL_B,PRESS_03,Normal,0,99.75,0,False
LOT004135,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT004136,MODEL_C,PRESS_01,Normal,0,98.68,0,False
LOT004137,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT004138,MODEL_A,PRESS_02,Normal,0,98.17,0,False
LOT004139,MODEL_C,PRESS_03,Normal,0,98.78,0,False
LOT004140,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT004141,MODEL_C,PRESS_02,Normal,0,98.16,0,False
LOT004142,MODEL_C,PRESS_01,Normal,0,99.11,0,False
LOT004143,MODEL_A,PRESS_01,Normal,0,99.01,0,False
LOT004144,MODEL_B,PRESS_03,Normal,0,99.04,0,False
LOT004145,MODEL_A,PRESS_03,Normal,0,98.65,0,False
LOT004146,MODEL_A,PRESS_01,Normal,0,99.55,0,False
LOT004147,MODEL_B,PRESS_03,Normal,0,97.8,0,False
LOT004148,MODEL_C,PRESS_02,Normal,0,98.62,0,False
LOT004149,MODEL_C,PRESS_02,Normal,0,98.25,0,False
LOT004150,MODEL_B,PRESS_03,Normal,0,98.75,0,False
LOT004151,MODEL_A,PRESS_03,Normal,0,99.28,0,False
LOT004152,MODEL_B,PRESS_01,Normal,0,97.59,0,False
LOT004153,MODEL_C,PRESS_01,Normal,0,98.5,0,False
LOT004154,MODEL_C,PRESS_03,Normal,0,98.12,0,False
LOT004155,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT004156,MODEL_A,PRESS_01,Normal,0,99.6,0,False
LOT004157,MODEL_C,PRESS_03,Normal,0,97.7,0,False
LOT004158,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT004159,MODEL_A,PRESS_02,Normal,0,100.0,0,False
LOT004160,MODEL_A,PRESS_01,Normal,0,98.65,0,False
LOT004161,MODEL_B,PRESS_03,Normal,0,98.48,0,False
LOT004162,MODEL_B,PRESS_03,Normal,0,98.79,0,False
LOT004163,MODEL_B,PRESS_02,Normal,0,99.14,0,False
LOT004164,MODEL_A,PRESS_03,Normal,0,99.48,0,False
LOT004165,MODEL_C,PRESS_03,Normal,0,99.6,0,False
LOT004166,MODEL_C,PRESS_03,Normal,0,97.81,0,False
LOT004167,MODEL_B,PRESS_03,Normal,0,99.33,0,False
LOT004168,MODEL_A,PRESS_03,Normal,0,98.46,0,False
LOT004169,MODEL_B,PRESS_03,Normal,0,98.38,0,False
LOT004170,MODEL_C,PRESS_03,Normal,0,98.32,0,False
LOT004171,MODEL_B,PRESS_02,Normal,0,99.02,0,False
LOT004172,MODEL_A,PRESS_03,Normal,0,98.14,0,False
LOT004173,MODEL_B,PRESS_01,Normal,0,99.45,0,False
LOT004174,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT004175,MODEL_B,PRESS_02,Normal,0,99.07,0,False
LOT004176,MODEL_B,PRESS_03,Normal,0,98.9,0,False
LOT004177,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT004178,MODEL_C,PRESS_02,Normal,0,97.87,0,False
LOT004179,MODEL_B,PRESS_01,Normal,0,98.97,0,False
LOT004180,MODEL_B,PRESS_03,Normal,0,97.54,0,False
LOT004181,MODEL_B,PRESS_03,Normal,0,98.6,0,False
LOT004182,MODEL_B,PRESS_01,Normal,0,98.17,0,False
LOT004183,MODEL_A,PRESS_03,Normal,0,98.21,0,False
LOT004184,MODEL_C,PRESS_02,Normal,0,98.77,0,False
LOT004185,MODEL_A,PRESS_03,Normal,0,99.42,0,False
LOT004186,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT004187,MODEL_A,PRESS_01,Normal,0,97.55,0,False
LOT004188,MODEL_A,PRESS_01,Normal,0,98.53,0,False
LOT004189,MODEL_A,PRESS_02,Normal,0,99.09,0,False
LOT004190,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT004191,MODEL_B,PRESS_01,Normal,0,98.43,0,False
LOT004192,MODEL_B,PRESS_03,Normal,0,98.12,0,False
LOT004193,MODEL_C,PRESS_03,Normal,0,99.28,0,False
LOT004194,MODEL_A,PRESS_02,Normal,0,97.79,0,False
LOT004195,MODEL_B,PRESS_01,Normal,0,98.21,0,False
LOT004196,MODEL_B,PRESS_01,Normal,0,97.76,0,False
LOT004197,MODEL_B,PRESS_03,Normal,0,99.05,0,False
LOT004198,MODEL_A,PRESS_01,Normal,0,97.78,0,False
LOT004199,MODEL_C,PRESS_01,Normal,0,97.98,0,False
LOT004200,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT004201,MODEL_C,PRESS_02,Normal,0,98.58,0,False
LOT004202,MODEL_C,PRESS_02,Delamination,2,0.0,1,True
LOT004203,MODEL_B,PRESS_02,Normal,0,98.5,0,False
LOT004204,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT004205,MODEL_A,PRESS_02,Normal,0,98.97,0,False
LOT004206,MODEL_C,PRESS_03,Normal,0,98.72,0,False
LOT004207,MODEL_C,PRESS_02,Normal,0,98.55,0,False
LOT004208,MODEL_C,PRESS_02,Normal,0,96.75,0,False
LOT004209,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT004210,MODEL_B,PRESS_03,Normal,0,98.02,0,False
LOT004211,MODEL_A,PRESS_03,Normal,0,98.05,0,False
LOT004212,MODEL_C,PRESS_01,Normal,0,98.48,0,False
LOT004213,MODEL_B,PRESS_03,Normal,0,99.34,0,False
LOT004214,MODEL_C,PRESS_03,Normal,0,99.79,0,False
LOT004215,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT004216,MODEL_C,PRESS_01,Normal,0,98.41,0,False
LOT004217,MODEL_B,PRESS_03,Delamination,2,0.0,1,True
LOT004218,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT004219,MODEL_B,PRESS_01,Normal,0,98.55,0,False
LOT004220,MODEL_A,PRESS_03,Normal,0,97.2,0,False
LOT004221,MODEL_A,PRESS_01,Normal,0,97.9,0,False
LOT004222,MODEL_B,PRESS_03,Normal,0,96.98,0,False
LOT004223,MODEL_C,PRESS_02,Normal,0,98.17,0,False
LOT004224,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT004225,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT004226,MODEL_A,PRESS_03,Normal,0,99.12,0,False
LOT004227,MODEL_B,PRESS_03,Normal,0,98.63,0,False
LOT004228,MODEL_B,PRESS_02,Normal,0,97.22,0,False
LOT004229,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT004230,MODEL_A,PRESS_01,Normal,0,97.25,0,False
LOT004231,MODEL_A,PRESS_02,Normal,0,99.96,0,False
LOT004232,MODEL_C,PRESS_01,Normal,0,97.6,0,False
LOT004233,MODEL_B,PRESS_02,Normal,0,97.84,0,False
LOT004234,MODEL_A,PRESS_01,Normal,0,98.19,0,False
LOT004235,MODEL_A,PRESS_02,Delamination,2,0.0,1,True
LOT004236,MODEL_A,PRESS_02,Normal,0,98.21,0,False
LOT004237,MODEL_C,PRESS_02,Normal,0,97.39,0,False
LOT004238,MODEL_A,PRESS_02,Normal,0,98.55,0,False
LOT004239,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT004240,MODEL_A,PRESS_02,Normal,0,98.07,0,False
LOT004241,MODEL_B,PRESS_01,Normal,0,99.61,0,False
LOT004242,MODEL_A,PRESS_01,Normal,0,98.21,0,False
LOT004243,MODEL_C,PRESS_02,Normal,0,98.26,0,False
LOT004244,MODEL_A,PRESS_03,Normal,0,98.6,0,False
LOT004245,MODEL_B,PRESS_03,Normal,0,98.84,0,False
LOT004246,MODEL_A,PRESS_02,Normal,0,98.68,0,False
LOT004247,MODEL_A,PRESS_03,Normal,0,96.84,0,False
LOT004248,MODEL_A,PRESS_03,Normal,0,98.28,0,False
LOT004249,MODEL_C,PRESS_02,Normal,0,98.22,0,False
LOT004250,MODEL_B,PRESS_01,Normal,0,97.65,0,False
LOT004251,MODEL_B,PRESS_02,Normal,0,97.59,0,False
LOT004252,MODEL_B,PRESS_02,Normal,0,99.27,0,False
LOT004253,MODEL_C,PRESS_01,Normal,0,98.58,0,False
LOT004254,MODEL_B,PRESS_03,Normal,0,98.11,0,False
LOT004255,MODEL_B,PRESS_03,Normal,0,98.73,0,False
LOT004256,MODEL_A,PRESS_01,Normal,0,99.34,0,False
LOT004257,MODEL_A,PRESS_02,Normal,0,98.86,0,False
LOT004258,MODEL_A,PRESS_01,Normal,0,99.44,0,False
LOT004259,MODEL_B,PRESS_01,Normal,0,98.68,0,False
LOT004260,MODEL_A,PRESS_01,Normal,0,98.98,0,False
LOT004261,MODEL_A,PRESS_02,Normal,0,98.34,0,False
LOT004262,MODEL_A,PRESS_01,Normal,0,99.34,0,False
LOT004263,MODEL_A,PRESS_01,Normal,0,99.68,0,False
LOT004264,MODEL_C,PRESS_02,Normal,0,98.63,0,False
LOT004265,MODEL_B,PRESS_02,Normal,0,97.6,0,False
LOT004266,MODEL_C,PRESS_01,Normal,0,98.59,0,False
LOT004267,MODEL_B,PRESS_02,Normal,0,98.44,0,False
LOT004268,MODEL_C,PRESS_01,Normal,0,98.97,0,False
LOT004269,MODEL_A,PRESS_03,Normal,0,98.25,0,False
LOT004270,MODEL_B,PRESS_02,Normal,0,98.57,0,False
LOT004271,MODEL_C,PRESS_03,Normal,0,98.92,0,False
LOT004272,MODEL_B,PRESS_01,Normal,0,98.04,0,False
LOT004273,MODEL_C,PRESS_03,Normal,0,98.72,0,False
LOT004274,MODEL_A,PRESS_02,Normal,0,98.66,0,False
LOT004275,MODEL_A,PRESS_01,Normal,0,96.95,0,False
LOT004276,MODEL_C,PRESS_03,Normal,0,98.4,0,False
LOT004277,MODEL_A,PRESS_01,Normal,0,97.47,0,False
LOT004278,MODEL_C,PRESS_01,Normal,0,99.47,0,False
LOT004279,MODEL_C,PRESS_03,Normal,0,98.08,0,False
LOT004280,MODEL_C,PRESS_01,Normal,0,98.18,0,False
LOT004281,MODEL_B,PRESS_02,Normal,0,99.06,0,False
LOT004282,MODEL_C,PRESS_01,Normal,0,96.82,0,False
LOT004283,MODEL_A,PRESS_01,Normal,0,97.67,0,False
LOT004284,MODEL_B,PRESS_01,Normal,0,99.39,0,False
LOT004285,MODEL_A,PRESS_01,Normal,0,98.46,0,False
LOT004286,MODEL_C,PRESS_02,Normal,0,97.46,0,False
LOT004287,MODEL_C,PRESS_02,Normal,0,97.95,0,False
LOT004288,MODEL_C,PRESS_01,Normal,0,97.55,0,False
LOT004289,MODEL_C,PRESS_02,Delamination,3,0.0,1,True
LOT004290,MODEL_A,PRESS_01,Normal,0,98.23,0,False
LOT004291,MODEL_A,PRESS_02,Normal,0,99.72,0,False
LOT004292,MODEL_C,PRESS_03,Normal,0,97.73,0,False
LOT004293,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT004294,MODEL_A,PRESS_03,Normal,0,98.29,0,False
LOT004295,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT004296,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT004297,MODEL_B,PRESS_03,Normal,0,98.45,0,False
LOT004298,MODEL_C,PRESS_01,Normal,0,99.63,0,False
LOT004299,MODEL_A,PRESS_03,Normal,0,97.72,0,False
LOT004300,MODEL_A,PRESS_02,Normal,0,98.35,0,False
LOT004301,MODEL_A,PRESS_01,Normal,0,99.48,0,False
LOT004302,MODEL_B,PRESS_03,Normal,0,99.71,0,False
LOT004303,MODEL_A,PRESS_02,Normal,0,98.74,0,False
LOT004304,MODEL_A,PRESS_03,Normal,0,97.23,0,False
LOT004305,MODEL_C,PRESS_02,Normal,0,99.05,0,False
LOT004306,MODEL_C,PRESS_01,Normal,0,99.09,0,False
LOT004307,MODEL_C,PRESS_03,Normal,0,98.75,0,False
LOT004308,MODEL_C,PRESS_01,Normal,0,98.21,0,False
LOT004309,MODEL_C,PRESS_02,Normal,0,98.0,0,False
LOT004310,MODEL_B,PRESS_02,Normal,0,99.15,0,False
LOT004311,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT004312,MODEL_C,PRESS_03,Normal,0,99.28,0,False
LOT004313,MODEL_B,PRESS_02,Normal,0,98.32,0,False
LOT004314,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT004315,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT004316,MODEL_A,PRESS_01,Normal,0,99.59,0,False
LOT004317,MODEL_C,PRESS_03,Normal,0,99.76,0,False
LOT004318,MODEL_B,PRESS_02,Normal,0,98.49,0,False
LOT004319,MODEL_C,PRESS_02,Normal,0,97.25,0,False
LOT004320,MODEL_A,PRESS_01,Normal,0,99.36,0,False
LOT004321,MODEL_B,PRESS_01,Normal,0,99.95,0,False
LOT004322,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT004323,MODEL_B,PRESS_03,Normal,0,98.26,0,False
LOT004324,MODEL_A,PRESS_03,Normal,0,98.26,0,False
LOT004325,MODEL_C,PRESS_02,Normal,0,98.3,0,False
LOT004326,MODEL_B,PRESS_02,Normal,0,99.28,0,False
LOT004327,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT004328,MODEL_B,PRESS_01,Normal,0,97.75,0,False
LOT004329,MODEL_A,PRESS_02,Normal,0,98.31,0,False
LOT004330,MODEL_C,PRESS_02,Normal,0,98.71,0,False
LOT004331,MODEL_A,PRESS_01,Normal,0,98.06,0,False
LOT004332,MODEL_A,PRESS_02,Normal,0,98.81,0,False
LOT004333,MODEL_C,PRESS_02,Normal,0,98.59,0,False
LOT004334,MODEL_C,PRESS_03,Normal,0,99.28,0,False
LOT004335,MODEL_C,PRESS_03,Normal,0,99.03,0,False
LOT004336,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT004337,MODEL_C,PRESS_02,Normal,0,98.53,0,False
LOT004338,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT004339,MODEL_C,PRESS_03,Normal,0,99.94,0,False
LOT004340,MODEL_B,PRESS_01,Normal,0,98.98,0,False
LOT004341,MODEL_A,PRESS_03,Normal,0,97.52,0,False
LOT004342,MODEL_B,PRESS_01,Normal,0,98.33,0,False
LOT004343,MODEL_B,PRESS_02,Normal,0,97.36,0,False
LOT004344,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT004345,MODEL_B,PRESS_03,Normal,0,98.55,0,False
LOT004346,MODEL_B,PRESS_01,Normal,0,99.1,0,False
LOT004347,MODEL_A,PRESS_03,Normal,0,99.2,0,False
LOT004348,MODEL_A,PRESS_01,Normal,0,97.54,0,False
LOT004349,MODEL_C,PRESS_01,Normal,0,98.62,0,False
LOT004350,MODEL_B,PRESS_02,Normal,0,98.72,0,False
LOT004351,MODEL_B,PRESS_03,Normal,0,98.56,0,False
LOT004352,MODEL_B,PRESS_01,Normal,0,97.45,0,False
LOT004353,MODEL_B,PRESS_01,Normal,0,97.93,0,False
LOT004354,MODEL_B,PRESS_01,Normal,0,98.37,0,False
LOT004355,MODEL_B,PRESS_02,Normal,0,99.04,0,False
LOT004356,MODEL_C,PRESS_01,Normal,0,97.85,0,False
LOT004357,MODEL_C,PRESS_03,Normal,0,98.11,0,False
LOT004358,MODEL_A,PRESS_01,Normal,0,98.32,0,False
LOT004359,MODEL_C,PRESS_03,Normal,0,97.36,0,False
LOT004360,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT004361,MODEL_A,PRESS_03,Normal,0,98.77,0,False
LOT004362,MODEL_C,PRESS_03,Normal,0,97.82,0,False
LOT004363,MODEL_B,PRESS_03,Normal,0,98.16,0,False
LOT004364,MODEL_C,PRESS_01,Normal,0,98.09,0,False
LOT004365,MODEL_B,PRESS_02,Normal,0,98.95,0,False
LOT004366,MODEL_C,PRESS_03,Normal,0,97.33,0,False
LOT004367,MODEL_A,PRESS_02,Normal,0,98.11,0,False
LOT004368,MODEL_A,PRESS_03,Normal,0,99.56,0,False
LOT004369,MODEL_C,PRESS_03,Normal,0,99.28,0,False
LOT004370,MODEL_B,PRESS_03,Normal,0,99.23,0,False
LOT004371,MODEL_B,PRESS_01,Normal,0,99.45,0,False
LOT004372,MODEL_A,PRESS_02,Normal,0,97.82,0,False
LOT004373,MODEL_A,PRESS_01,Normal,0,99.39,0,False
LOT004374,MODEL_C,PRESS_01,Normal,0,97.03,0,False
LOT004375,MODEL_A,PRESS_01,Normal,0,98.11,0,False
LOT004376,MODEL_B,PRESS_02,Normal,0,98.94,0,False
LOT004377,MODEL_A,PRESS_02,Normal,0,98.63,0,False
LOT004378,MODEL_A,PRESS_03,Normal,0,98.65,0,False
LOT004379,MODEL_A,PRESS_03,Normal,0,97.82,0,False
LOT004380,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT004381,MODEL_C,PRESS_01,Normal,0,98.77,0,False
LOT004382,MODEL_A,PRESS_02,Normal,0,99.2,0,False
LOT004383,MODEL_B,PRESS_03,Normal,0,98.57,0,False
LOT004384,MODEL_B,PRESS_01,Normal,0,98.67,0,False
LOT004385,MODEL_B,PRESS_02,Normal,0,98.75,0,False
LOT004386,MODEL_C,PRESS_03,Normal,0,97.9,0,False
LOT004387,MODEL_A,PRESS_03,Normal,0,98.39,0,False
LOT004388,MODEL_A,PRESS_03,Normal,0,97.66,0,False
LOT004389,MODEL_B,PRESS_02,Normal,0,99.21,0,False
LOT004390,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT004391,MODEL_A,PRESS_02,Normal,0,98.3,0,False
LOT004392,MODEL_C,PRESS_03,Normal,0,99.71,0,False
LOT004393,MODEL_A,PRESS_02,Delamination,2,0.0,1,True
LOT004394,MODEL_A,PRESS_02,Normal,0,97.7,0,False
LOT004395,MODEL_B,PRESS_01,Normal,0,98.79,0,False
LOT004396,MODEL_B,PRESS_02,Normal,0,99.06,0,False
LOT004397,MODEL_A,PRESS_01,Normal,0,98.61,0,False
LOT004398,MODEL_A,PRESS_02,Normal,0,98.89,0,False
LOT004399,MODEL_A,PRESS_03,Normal,0,97.63,0,False
LOT004400,MODEL_B,PRESS_03,Normal,0,98.01,0,False
LOT004401,MODEL_B,PRESS_02,Normal,0,98.73,0,False
LOT004402,MODEL_A,PRESS_03,Normal,0,98.27,0,False
LOT004403,MODEL_B,PRESS_03,Normal,0,98.19,0,False
LOT004404,MODEL_C,PRESS_02,Normal,0,97.78,0,False
LOT004405,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT004406,MODEL_C,PRESS_02,Normal,0,98.56,0,False
LOT004407,MODEL_A,PRESS_03,Normal,0,99.18,0,False
LOT004408,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT004409,MODEL_A,PRESS_01,Normal,0,99.15,0,False
LOT004410,MODEL_A,PRESS_01,Normal,0,97.7,0,False
LOT004411,MODEL_A,PRESS_03,Normal,0,98.31,0,False
LOT004412,MODEL_B,PRESS_01,Normal,0,98.63,0,False
LOT004413,MODEL_B,PRESS_03,Normal,0,99.88,0,False
LOT004414,MODEL_C,PRESS_01,Normal,0,99.77,0,False
LOT004415,MODEL_B,PRESS_02,Normal,0,98.45,0,False
LOT004416,MODEL_B,PRESS_02,Normal,0,98.79,0,False
LOT004417,MODEL_B,PRESS_02,Normal,0,98.08,0,False
LOT004418,MODEL_A,PRESS_01,Normal,0,98.53,0,False
LOT004419,MODEL_C,PRESS_01,Normal,0,98.48,0,False
LOT004420,MODEL_A,PRESS_02,Normal,0,98.73,0,False
LOT004421,MODEL_C,PRESS_02,Normal,0,98.11,0,False
LOT004422,MODEL_C,PRESS_03,Normal,0,98.84,0,False
LOT004423,MODEL_C,PRESS_02,Normal,0,98.76,0,False
LOT004424,MODEL_B,PRESS_01,Normal,0,97.75,0,False
LOT004425,MODEL_A,PRESS_01,Normal,0,98.42,0,False
LOT004426,MODEL_C,PRESS_02,Normal,0,98.13,0,False
LOT004427,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT004428,MODEL_B,PRESS_03,Normal,0,99.4,0,False
LOT004429,MODEL_C,PRESS_02,Normal,0,99.19,0,False
LOT004430,MODEL_C,PRESS_02,Normal,0,98.15,0,False
LOT004431,MODEL_C,PRESS_01,Normal,0,99.79,0,False
LOT004432,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT004433,MODEL_C,PRESS_03,Normal,0,98.0,0,False
LOT004434,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT004435,MODEL_B,PRESS_02,Normal,0,98.97,0,False
LOT004436,MODEL_C,PRESS_02,Normal,0,97.95,0,False
LOT004437,MODEL_B,PRESS_01,Normal,0,98.23,0,False
LOT004438,MODEL_C,PRESS_02,Normal,0,99.05,0,False
LOT004439,MODEL_B,PRESS_02,Normal,0,98.29,0,False
LOT004440,MODEL_A,PRESS_01,Normal,0,98.44,0,False
LOT004441,MODEL_A,PRESS_02,Normal,0,99.68,0,False
LOT004442,MODEL_B,PRESS_02,Normal,0,98.04,0,False
LOT004443,MODEL_C,PRESS_01,Normal,0,98.17,0,False
LOT004444,MODEL_B,PRESS_02,Normal,0,100.0,0,False
LOT004445,MODEL_C,PRESS_03,Normal,0,98.83,0,False
LOT004446,MODEL_B,PRESS_01,Normal,0,98.85,0,False
LOT004447,MODEL_A,PRESS_03,Normal,0,99.58,0,False
LOT004448,MODEL_A,PRESS_02,Normal,0,98.91,0,False
LOT004449,MODEL_B,PRESS_03,Normal,0,99.43,0,False
LOT004450,MODEL_C,PRESS_01,Normal,0,97.52,0,False
LOT004451,MODEL_C,PRESS_03,Normal,0,98.85,0,False
LOT004452,MODEL_A,PRESS_02,Normal,0,98.39,0,False
LOT004453,MODEL_B,PRESS_03,Normal,0,98.86,0,False
LOT004454,MODEL_C,PRESS_03,Normal,0,96.96,0,False
LOT004455,MODEL_B,PRESS_01,Normal,0,97.5,0,False
LOT004456,MODEL_A,PRESS_01,Normal,0,98.47,0,False
LOT004457,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT004458,MODEL_A,PRESS_02,Normal,0,97.59,0,False
LOT004459,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT004460,MODEL_B,PRESS_02,Normal,0,98.75,0,False
LOT004461,MODEL_A,PRESS_01,Normal,0,98.44,0,False
LOT004462,MODEL_B,PRESS_01,Normal,0,99.23,0,False
